id,name,kabupaten_id/id,state_id/id
kecamatan_id_1051,Pabedilan,kabupaten_id_63,base.state_id_jb
kecamatan_id_1052,Pabuaran,kabupaten_id_72,base.state_id_jb
kecamatan_id_1053,Pabuaran,kabupaten_id_73,base.state_id_jb
kecamatan_id_1054,Pabuaran,kabupaten_id_63,base.state_id_jb
kecamatan_id_1055,Pacet,kabupaten_id_55,base.state_id_jb
kecamatan_id_1056,Pacet,kabupaten_id_61,base.state_id_jb
kecamatan_id_1057,Padaherang,kabupaten_id_70,base.state_id_jb
kecamatan_id_1058,Padakembang,kabupaten_id_75,base.state_id_jb
kecamatan_id_1059,Padalarang,kabupaten_id_56,base.state_id_jb
kecamatan_id_1060,Pagaden,kabupaten_id_72,base.state_id_jb
kecamatan_id_1061,Pagaden Barat,kabupaten_id_72,base.state_id_jb
kecamatan_id_1062,Pagelaran,kabupaten_id_61,base.state_id_jb
kecamatan_id_1063,Pagerageung,kabupaten_id_75,base.state_id_jb
kecamatan_id_1064,Pakenjeng,kabupaten_id_65,base.state_id_jb
kecamatan_id_1065,Pakisjaya,kabupaten_id_67,base.state_id_jb
kecamatan_id_1066,Palasah,kabupaten_id_69,base.state_id_jb
kecamatan_id_1067,Palimanan,kabupaten_id_63,base.state_id_jb
kecamatan_id_1068,Pamanukan,kabupaten_id_72,base.state_id_jb
kecamatan_id_1069,Pamarican,kabupaten_id_60,base.state_id_jb
kecamatan_id_1070,Pameungpeuk,kabupaten_id_55,base.state_id_jb
kecamatan_id_1071,Pameungpeuk,kabupaten_id_65,base.state_id_jb
kecamatan_id_1072,Pamijahan,kabupaten_id_59,base.state_id_jb
kecamatan_id_1073,Pamulihan,kabupaten_id_65,base.state_id_jb
kecamatan_id_1074,Pamulihan,kabupaten_id_74,base.state_id_jb
kecamatan_id_1075,Panawangan,kabupaten_id_60,base.state_id_jb
kecamatan_id_1076,Pancalang,kabupaten_id_68,base.state_id_jb
kecamatan_id_1077,Pancatengah,kabupaten_id_75,base.state_id_jb
kecamatan_id_1078,Pancoran Mas,kabupaten_id_64,base.state_id_jb
kecamatan_id_1079,Pangalengan,kabupaten_id_55,base.state_id_jb
kecamatan_id_1080,Pangandaran,kabupaten_id_70,base.state_id_jb
kecamatan_id_1081,Pangatikan,kabupaten_id_65,base.state_id_jb
kecamatan_id_1082,Pangenan,kabupaten_id_63,base.state_id_jb
kecamatan_id_1083,Pangkalan,kabupaten_id_67,base.state_id_jb
kecamatan_id_1084,Panguragan,kabupaten_id_63,base.state_id_jb
kecamatan_id_1085,Panjalu,kabupaten_id_60,base.state_id_jb
kecamatan_id_1086,Panumbangan,kabupaten_id_60,base.state_id_jb
kecamatan_id_1087,Panyileukan,kabupaten_id_55,base.state_id_jb
kecamatan_id_1088,Panyingkiran,kabupaten_id_69,base.state_id_jb
kecamatan_id_1089,Parakan Salak,kabupaten_id_73,base.state_id_jb
kecamatan_id_1090,Parigi,kabupaten_id_70,base.state_id_jb
kecamatan_id_1091,Parongpong,kabupaten_id_56,base.state_id_jb
kecamatan_id_1092,Parung,kabupaten_id_59,base.state_id_jb
kecamatan_id_1093,Parung Kuda,kabupaten_id_73,base.state_id_jb
kecamatan_id_1094,Parung Panjang,kabupaten_id_59,base.state_id_jb
kecamatan_id_1095,Parungponteng,kabupaten_id_75,base.state_id_jb
kecamatan_id_1096,Pasaleman,kabupaten_id_63,base.state_id_jb
kecamatan_id_1097,Pasawahan,kabupaten_id_71,base.state_id_jb
kecamatan_id_1098,Pasawahan,kabupaten_id_68,base.state_id_jb
kecamatan_id_1099,Paseh,kabupaten_id_55,base.state_id_jb
kecamatan_id_1100,Paseh,kabupaten_id_74,base.state_id_jb
kecamatan_id_1101,Pasekan,kabupaten_id_66,base.state_id_jb
kecamatan_id_1102,Pasirjambu,kabupaten_id_55,base.state_id_jb
kecamatan_id_1103,Pasirkuda,kabupaten_id_61,base.state_id_jb
kecamatan_id_1104,Pasirwangi,kabupaten_id_65,base.state_id_jb
kecamatan_id_1105,Pataruman,kabupaten_id_57,base.state_id_jb
kecamatan_id_1106,Patokbeusi,kabupaten_id_72,base.state_id_jb
kecamatan_id_1107,Patrol,kabupaten_id_66,base.state_id_jb
kecamatan_id_1108,Pebayuran,kabupaten_id_58,base.state_id_jb
kecamatan_id_1109,Pedes,kabupaten_id_67,base.state_id_jb
kecamatan_id_1110,Pekalipan,kabupaten_id_63,base.state_id_jb
kecamatan_id_1111,Pelabuhan/Palabuhan Ratu,kabupaten_id_73,base.state_id_jb
kecamatan_id_1112,Peundeuy,kabupaten_id_65,base.state_id_jb
kecamatan_id_1113,Plered,kabupaten_id_71,base.state_id_jb
kecamatan_id_1114,Plered,kabupaten_id_63,base.state_id_jb
kecamatan_id_1115,Plumbon,kabupaten_id_63,base.state_id_jb
kecamatan_id_1116,Pondok Gede,kabupaten_id_58,base.state_id_jb
kecamatan_id_1117,Pondok Melati,kabupaten_id_58,base.state_id_jb
kecamatan_id_1118,Pondoksalam,kabupaten_id_71,base.state_id_jb
kecamatan_id_1119,Purabaya,kabupaten_id_73,base.state_id_jb
kecamatan_id_1120,Purbaratu,kabupaten_id_75,base.state_id_jb
kecamatan_id_1121,Purwadadi,kabupaten_id_72,base.state_id_jb
kecamatan_id_1122,Purwadadi,kabupaten_id_60,base.state_id_jb
kecamatan_id_1123,Purwaharja,kabupaten_id_57,base.state_id_jb
kecamatan_id_1124,Purwakarta,kabupaten_id_71,base.state_id_jb
kecamatan_id_1125,Purwasari,kabupaten_id_67,base.state_id_jb
kecamatan_id_1126,Pusakajaya,kabupaten_id_72,base.state_id_jb
kecamatan_id_1127,Pusakanagara,kabupaten_id_72,base.state_id_jb
kecamatan_id_1128,Puspahiang,kabupaten_id_75,base.state_id_jb
kecamatan_id_1129,Rajadesa,kabupaten_id_60,base.state_id_jb
kecamatan_id_1130,Rajagaluh,kabupaten_id_69,base.state_id_jb
kecamatan_id_1131,Rajapolah,kabupaten_id_75,base.state_id_jb
kecamatan_id_1132,Ranca Bali,kabupaten_id_55,base.state_id_jb
kecamatan_id_1133,Ranca Bungur,kabupaten_id_59,base.state_id_jb
kecamatan_id_1134,Rancaekek,kabupaten_id_55,base.state_id_jb
kecamatan_id_1135,Rancah,kabupaten_id_60,base.state_id_jb
kecamatan_id_1136,Rancakalong,kabupaten_id_74,base.state_id_jb
kecamatan_id_1137,Rancasari,kabupaten_id_55,base.state_id_jb
kecamatan_id_1138,Rawalumbu,kabupaten_id_58,base.state_id_jb
kecamatan_id_1139,Rawamerta,kabupaten_id_67,base.state_id_jb
kecamatan_id_1140,Regol,kabupaten_id_55,base.state_id_jb
kecamatan_id_1141,Rengasdengklok,kabupaten_id_67,base.state_id_jb
kecamatan_id_1142,Rongga,kabupaten_id_56,base.state_id_jb
kecamatan_id_1143,Rumpin,kabupaten_id_59,base.state_id_jb
kecamatan_id_1144,Sadananya,kabupaten_id_60,base.state_id_jb
kecamatan_id_1145,Sagalaherang,kabupaten_id_72,base.state_id_jb
kecamatan_id_1146,Sagaranten,kabupaten_id_73,base.state_id_jb
kecamatan_id_1147,Saguling,kabupaten_id_56,base.state_id_jb
kecamatan_id_1148,Salawu,kabupaten_id_75,base.state_id_jb
kecamatan_id_1149,Salopa,kabupaten_id_75,base.state_id_jb
kecamatan_id_1150,Samarang,kabupaten_id_65,base.state_id_jb
kecamatan_id_1151,Sariwangi,kabupaten_id_75,base.state_id_jb
kecamatan_id_1152,Sawangan,kabupaten_id_64,base.state_id_jb
kecamatan_id_1153,Sedong,kabupaten_id_63,base.state_id_jb
kecamatan_id_1154,Selaawi,kabupaten_id_65,base.state_id_jb
kecamatan_id_1155,Selajambe,kabupaten_id_68,base.state_id_jb
kecamatan_id_1156,Serang Baru,kabupaten_id_58,base.state_id_jb
kecamatan_id_1157,Serangpanjang,kabupaten_id_72,base.state_id_jb
kecamatan_id_1158,Setu,kabupaten_id_58,base.state_id_jb
kecamatan_id_1159,Sidamulih,kabupaten_id_70,base.state_id_jb
kecamatan_id_1160,Simpenan,kabupaten_id_73,base.state_id_jb
kecamatan_id_1161,Sindang,kabupaten_id_66,base.state_id_jb
kecamatan_id_1162,Sindang,kabupaten_id_69,base.state_id_jb
kecamatan_id_1163,Sindangagung,kabupaten_id_68,base.state_id_jb
kecamatan_id_1164,Sindangbarang,kabupaten_id_61,base.state_id_jb
kecamatan_id_1165,Sindangkasih,kabupaten_id_60,base.state_id_jb
kecamatan_id_1166,Sindangkerta,kabupaten_id_56,base.state_id_jb
kecamatan_id_1167,Sindangwangi,kabupaten_id_69,base.state_id_jb
kecamatan_id_1168,Singajaya,kabupaten_id_65,base.state_id_jb
kecamatan_id_1169,Singaparna,kabupaten_id_75,base.state_id_jb
kecamatan_id_1170,Situraja,kabupaten_id_74,base.state_id_jb
kecamatan_id_1171,Sliyeg,kabupaten_id_66,base.state_id_jb
kecamatan_id_1172,Sodonghilir,kabupaten_id_75,base.state_id_jb
kecamatan_id_1173,Solokan Jeruk,kabupaten_id_55,base.state_id_jb
kecamatan_id_1174,Soreang,kabupaten_id_55,base.state_id_jb
kecamatan_id_1175,Subang,kabupaten_id_72,base.state_id_jb
kecamatan_id_1176,Subang,kabupaten_id_68,base.state_id_jb
kecamatan_id_1177,Sucinaraja,kabupaten_id_65,base.state_id_jb
kecamatan_id_1178,Sukabumi,kabupaten_id_73,base.state_id_jb
kecamatan_id_1179,Sukadana,kabupaten_id_60,base.state_id_jb
kecamatan_id_1180,Sukagumiwang,kabupaten_id_66,base.state_id_jb
kecamatan_id_1181,Sukahaji,kabupaten_id_69,base.state_id_jb
kecamatan_id_1182,Sukahening,kabupaten_id_75,base.state_id_jb
kecamatan_id_1183,Sukajadi,kabupaten_id_55,base.state_id_jb
kecamatan_id_1184,Sukajaya,kabupaten_id_59,base.state_id_jb
kecamatan_id_1185,Sukakarya,kabupaten_id_58,base.state_id_jb
kecamatan_id_1186,Sukalarang,kabupaten_id_73,base.state_id_jb
kecamatan_id_1187,Sukaluyu,kabupaten_id_61,base.state_id_jb
kecamatan_id_1188,Sukamakmur,kabupaten_id_59,base.state_id_jb
kecamatan_id_1189,Sukamantri,kabupaten_id_60,base.state_id_jb
kecamatan_id_1190,Sukanagara,kabupaten_id_61,base.state_id_jb
kecamatan_id_1191,Sukaraja,kabupaten_id_59,base.state_id_jb
kecamatan_id_1192,Sukaraja,kabupaten_id_73,base.state_id_jb
kecamatan_id_1193,Sukaraja,kabupaten_id_75,base.state_id_jb
kecamatan_id_1194,Sukarame,kabupaten_id_75,base.state_id_jb
kecamatan_id_1195,Sukaratu,kabupaten_id_75,base.state_id_jb
kecamatan_id_1196,Sukaresik,kabupaten_id_75,base.state_id_jb
kecamatan_id_1197,Sukaresmi,kabupaten_id_61,base.state_id_jb
kecamatan_id_1198,Sukaresmi,kabupaten_id_65,base.state_id_jb
kecamatan_id_1199,Sukasari,kabupaten_id_55,base.state_id_jb
kecamatan_id_1200,Sukasari,kabupaten_id_71,base.state_id_jb
kecamatan_id_1201,Sukasari,kabupaten_id_72,base.state_id_jb
kecamatan_id_1202,Sukasari,kabupaten_id_74,base.state_id_jb
kecamatan_id_1203,Sukatani,kabupaten_id_58,base.state_id_jb
kecamatan_id_1204,Sukatani,kabupaten_id_71,base.state_id_jb
kecamatan_id_1205,Sukawangi,kabupaten_id_58,base.state_id_jb
kecamatan_id_1206,Sukawening,kabupaten_id_65,base.state_id_jb
kecamatan_id_1207,Sukmajaya,kabupaten_id_64,base.state_id_jb
kecamatan_id_1208,Sukra,kabupaten_id_66,base.state_id_jb
kecamatan_id_1209,Sumber,kabupaten_id_63,base.state_id_jb
kecamatan_id_1210,Sumberjaya,kabupaten_id_69,base.state_id_jb
kecamatan_id_1211,Sumedang Selatan,kabupaten_id_74,base.state_id_jb
kecamatan_id_1212,Sumedang Utara,kabupaten_id_74,base.state_id_jb
kecamatan_id_1213,Sumur Bandung,kabupaten_id_55,base.state_id_jb
kecamatan_id_1214,Surade,kabupaten_id_73,base.state_id_jb
kecamatan_id_1215,Suranenggala,kabupaten_id_63,base.state_id_jb
kecamatan_id_1216,Surian,kabupaten_id_74,base.state_id_jb
kecamatan_id_1217,Susukan,kabupaten_id_63,base.state_id_jb
kecamatan_id_1218,Susukan Lebak,kabupaten_id_63,base.state_id_jb
kecamatan_id_1219,Tajurhalang,kabupaten_id_59,base.state_id_jb
kecamatan_id_1220,Takokak,kabupaten_id_61,base.state_id_jb
kecamatan_id_1221,Talaga,kabupaten_id_69,base.state_id_jb
kecamatan_id_1222,Talagasari,kabupaten_id_67,base.state_id_jb
kecamatan_id_1223,Talegong,kabupaten_id_65,base.state_id_jb
kecamatan_id_1224,Talun (Cirebon Selatan),kabupaten_id_63,base.state_id_jb
kecamatan_id_1225,Tamansari,kabupaten_id_59,base.state_id_jb
kecamatan_id_1226,Tamansari,kabupaten_id_75,base.state_id_jb
kecamatan_id_1227,Tambakdahan,kabupaten_id_72,base.state_id_jb
kecamatan_id_1228,Tambaksari,kabupaten_id_60,base.state_id_jb
kecamatan_id_1229,Tambelang,kabupaten_id_58,base.state_id_jb
kecamatan_id_1230,Tambun Selatan,kabupaten_id_58,base.state_id_jb
kecamatan_id_1231,Tambun Utara,kabupaten_id_58,base.state_id_jb
kecamatan_id_1232,Tanah Sereal,kabupaten_id_59,base.state_id_jb
kecamatan_id_1233,Tanggeung,kabupaten_id_61,base.state_id_jb
kecamatan_id_1234,Tanjungjaya,kabupaten_id_75,base.state_id_jb
kecamatan_id_1235,Tanjungkerta,kabupaten_id_74,base.state_id_jb
kecamatan_id_1236,Tanjungmedar,kabupaten_id_74,base.state_id_jb
kecamatan_id_1237,Tanjungsari,kabupaten_id_59,base.state_id_jb
kecamatan_id_1238,Tanjungsari,kabupaten_id_74,base.state_id_jb
kecamatan_id_1239,Tanjungsiang,kabupaten_id_72,base.state_id_jb
kecamatan_id_1240,Tapos,kabupaten_id_64,base.state_id_jb
kecamatan_id_1241,Taraju,kabupaten_id_75,base.state_id_jb
kecamatan_id_1242,Tarogong Kaler,kabupaten_id_65,base.state_id_jb
kecamatan_id_1243,Tarogong Kidul,kabupaten_id_65,base.state_id_jb
kecamatan_id_1244,Tarumajaya,kabupaten_id_58,base.state_id_jb
kecamatan_id_1245,Tawang,kabupaten_id_75,base.state_id_jb
kecamatan_id_1246,Tegal Buleud,kabupaten_id_73,base.state_id_jb
kecamatan_id_1247,Tegal Waru,kabupaten_id_71,base.state_id_jb
kecamatan_id_1248,Tegalwaru,kabupaten_id_67,base.state_id_jb
kecamatan_id_1249,Telukjambe Barat,kabupaten_id_67,base.state_id_jb
kecamatan_id_1250,Telukjambe Timur,kabupaten_id_67,base.state_id_jb
kecamatan_id_1251,Tempuran,kabupaten_id_67,base.state_id_jb
kecamatan_id_1252,Tengah Tani,kabupaten_id_63,base.state_id_jb
kecamatan_id_1253,Tenjo,kabupaten_id_59,base.state_id_jb
kecamatan_id_1254,Tenjolaya,kabupaten_id_59,base.state_id_jb
kecamatan_id_1255,Tirtajaya,kabupaten_id_67,base.state_id_jb
kecamatan_id_1256,Tirtamulya,kabupaten_id_67,base.state_id_jb
kecamatan_id_1257,Tomo,kabupaten_id_74,base.state_id_jb
kecamatan_id_1258,Trisi/Terisi,kabupaten_id_66,base.state_id_jb
kecamatan_id_1259,Tukdana,kabupaten_id_66,base.state_id_jb
kecamatan_id_1260,Ujung Berung,kabupaten_id_55,base.state_id_jb
kecamatan_id_1261,Ujungjaya,kabupaten_id_74,base.state_id_jb
kecamatan_id_1262,Wado,kabupaten_id_74,base.state_id_jb
kecamatan_id_1263,Waled,kabupaten_id_63,base.state_id_jb
kecamatan_id_1264,Waluran,kabupaten_id_73,base.state_id_jb
kecamatan_id_1265,Wanaraja,kabupaten_id_65,base.state_id_jb
kecamatan_id_1266,Wanayasa,kabupaten_id_71,base.state_id_jb
kecamatan_id_1267,Warudoyong,kabupaten_id_73,base.state_id_jb
kecamatan_id_1268,Warung Kiara,kabupaten_id_73,base.state_id_jb
kecamatan_id_1269,Warungkondang,kabupaten_id_61,base.state_id_jb
kecamatan_id_1270,Weru,kabupaten_id_63,base.state_id_jb
kecamatan_id_1271,Widasari,kabupaten_id_66,base.state_id_jb
kecamatan_id_1272,Adimulyo,kabupaten_id_87,base.state_id_jt
kecamatan_id_1273,Adipala,kabupaten_id_82,base.state_id_jt
kecamatan_id_1274,Adiwerna,kabupaten_id_103,base.state_id_jt
kecamatan_id_1275,Ajibarang,kabupaten_id_77,base.state_id_jt
kecamatan_id_1276,Alian/Aliyan,kabupaten_id_87,base.state_id_jt
kecamatan_id_1277,Ambal,kabupaten_id_87,base.state_id_jt
kecamatan_id_1278,Ambarawa,kabupaten_id_99,base.state_id_jt
kecamatan_id_1279,Ampel,kabupaten_id_80,base.state_id_jt
kecamatan_id_1280,Ampelgading,kabupaten_id_94,base.state_id_jt
kecamatan_id_1281,Andong,kabupaten_id_80,base.state_id_jt
kecamatan_id_1282,Argomulyo,kabupaten_id_98,base.state_id_jt
kecamatan_id_1283,Ayah,kabupaten_id_87,base.state_id_jt
kecamatan_id_1284,Bae,kabupaten_id_90,base.state_id_jt
kecamatan_id_1285,Bagelen,kabupaten_id_96,base.state_id_jt
kecamatan_id_1286,Baki,kabupaten_id_101,base.state_id_jt
kecamatan_id_1287,Balapulang,kabupaten_id_103,base.state_id_jt
kecamatan_id_1288,Bancak,kabupaten_id_99,base.state_id_jt
kecamatan_id_1289,Bandar,kabupaten_id_78,base.state_id_jt
kecamatan_id_1290,Bandongan,kabupaten_id_91,base.state_id_jt
kecamatan_id_1291,Bandungan,kabupaten_id_99,base.state_id_jt
kecamatan_id_1292,Bangsri,kabupaten_id_85,base.state_id_jt
kecamatan_id_1293,Banjarejo,kabupaten_id_79,base.state_id_jt
kecamatan_id_1294,Banjarharjo,kabupaten_id_81,base.state_id_jt
kecamatan_id_1295,Banjarmangu,kabupaten_id_76,base.state_id_jt
kecamatan_id_1296,Banjarnegara,kabupaten_id_76,base.state_id_jt
kecamatan_id_1297,Banjarsari,kabupaten_id_102,base.state_id_jt
kecamatan_id_1298,Bansari,kabupaten_id_104,base.state_id_jt
kecamatan_id_1299,Bantarbolang,kabupaten_id_94,base.state_id_jt
kecamatan_id_1300,Bantarkawung,kabupaten_id_81,base.state_id_jt
kecamatan_id_1301,Bantarsari,kabupaten_id_82,base.state_id_jt
kecamatan_id_1302,Banyubiru,kabupaten_id_99,base.state_id_jt
kecamatan_id_1303,Banyudono,kabupaten_id_80,base.state_id_jt
kecamatan_id_1304,Banyumanik,kabupaten_id_99,base.state_id_jt
kecamatan_id_1305,Banyumas,kabupaten_id_77,base.state_id_jt
kecamatan_id_1306,Banyuputih,kabupaten_id_78,base.state_id_jt
kecamatan_id_1307,Banyuurip,kabupaten_id_96,base.state_id_jt
kecamatan_id_1308,Batang,kabupaten_id_78,base.state_id_jt
kecamatan_id_1309,Batangan,kabupaten_id_92,base.state_id_jt
kecamatan_id_1310,Batealit,kabupaten_id_85,base.state_id_jt
kecamatan_id_1311,Batur,kabupaten_id_76,base.state_id_jt
kecamatan_id_1312,Baturaden,kabupaten_id_77,base.state_id_jt
kecamatan_id_1313,Baturetno,kabupaten_id_105,base.state_id_jt
kecamatan_id_1314,Batuwarno,kabupaten_id_105,base.state_id_jt
kecamatan_id_1315,Bawang,kabupaten_id_78,base.state_id_jt
kecamatan_id_1316,Bawang,kabupaten_id_76,base.state_id_jt
kecamatan_id_1317,Bawen,kabupaten_id_99,base.state_id_jt
kecamatan_id_1318,Bayan,kabupaten_id_96,base.state_id_jt
kecamatan_id_1319,Bayat,kabupaten_id_89,base.state_id_jt
kecamatan_id_1320,Bejen,kabupaten_id_104,base.state_id_jt
kecamatan_id_1321,Belik,kabupaten_id_94,base.state_id_jt
kecamatan_id_1322,Bendosari,kabupaten_id_101,base.state_id_jt
kecamatan_id_1323,Bener,kabupaten_id_96,base.state_id_jt
kecamatan_id_1324,Bergas,kabupaten_id_99,base.state_id_jt
kecamatan_id_1325,Binangun,kabupaten_id_82,base.state_id_jt
kecamatan_id_1326,Blado,kabupaten_id_78,base.state_id_jt
kecamatan_id_1327,Blora kota,kabupaten_id_79,base.state_id_jt
kecamatan_id_1328,Bobotsari,kabupaten_id_95,base.state_id_jt
kecamatan_id_1329,Bodeh,kabupaten_id_94,base.state_id_jt
kecamatan_id_1330,Bogorejo,kabupaten_id_79,base.state_id_jt
kecamatan_id_1331,Boja,kabupaten_id_88,base.state_id_jt
kecamatan_id_1332,Bojong,kabupaten_id_93,base.state_id_jt
kecamatan_id_1333,Bojong,kabupaten_id_103,base.state_id_jt
kecamatan_id_1334,Bojongsari,kabupaten_id_95,base.state_id_jt
kecamatan_id_1335,Bonang,kabupaten_id_83,base.state_id_jt
kecamatan_id_1336,Bonorowo,kabupaten_id_87,base.state_id_jt
kecamatan_id_1337,Borobudur,kabupaten_id_91,base.state_id_jt
kecamatan_id_1338,Boyolali,kabupaten_id_80,base.state_id_jt
kecamatan_id_1339,Brangsong,kabupaten_id_88,base.state_id_jt
kecamatan_id_1340,Brati,kabupaten_id_84,base.state_id_jt
kecamatan_id_1341,Brebes,kabupaten_id_81,base.state_id_jt
kecamatan_id_1342,Bringin,kabupaten_id_99,base.state_id_jt
kecamatan_id_1343,Bruno,kabupaten_id_96,base.state_id_jt
kecamatan_id_1344,Buaran,kabupaten_id_93,base.state_id_jt
kecamatan_id_1345,Buayan,kabupaten_id_87,base.state_id_jt
kecamatan_id_1346,Bukateja,kabupaten_id_95,base.state_id_jt
kecamatan_id_1347,Bulakamba,kabupaten_id_81,base.state_id_jt
kecamatan_id_1348,Bulu,kabupaten_id_104,base.state_id_jt
kecamatan_id_1349,Bulu,kabupaten_id_101,base.state_id_jt
kecamatan_id_1350,Bulu,kabupaten_id_97,base.state_id_jt
kecamatan_id_1351,Bulukerto,kabupaten_id_105,base.state_id_jt
kecamatan_id_1352,Buluspesantren,kabupaten_id_87,base.state_id_jt
kecamatan_id_1353,Bumiayu,kabupaten_id_81,base.state_id_jt
kecamatan_id_1354,Bumijawa,kabupaten_id_103,base.state_id_jt
kecamatan_id_1355,Butuh,kabupaten_id_96,base.state_id_jt
kecamatan_id_1356,Candimulyo,kabupaten_id_91,base.state_id_jt
kecamatan_id_1357,Candiroto,kabupaten_id_104,base.state_id_jt
kecamatan_id_1358,Candisari,kabupaten_id_99,base.state_id_jt
kecamatan_id_1359,Cawas,kabupaten_id_89,base.state_id_jt
kecamatan_id_1360,Ceper,kabupaten_id_89,base.state_id_jt
kecamatan_id_1361,Cepiring,kabupaten_id_88,base.state_id_jt
kecamatan_id_1362,Cepogo,kabupaten_id_80,base.state_id_jt
kecamatan_id_1363,Cepu,kabupaten_id_79,base.state_id_jt
kecamatan_id_1364,Cilacap Selatan,kabupaten_id_82,base.state_id_jt
kecamatan_id_1365,Cilacap Tengah,kabupaten_id_82,base.state_id_jt
kecamatan_id_1366,Cilacap Utara,kabupaten_id_82,base.state_id_jt
kecamatan_id_1367,Cilongok,kabupaten_id_77,base.state_id_jt
kecamatan_id_1368,Cimanggu,kabupaten_id_82,base.state_id_jt
kecamatan_id_1369,Cipari,kabupaten_id_82,base.state_id_jt
kecamatan_id_1370,Cluwak,kabupaten_id_92,base.state_id_jt
kecamatan_id_1371,Colomadu,kabupaten_id_86,base.state_id_jt
kecamatan_id_1372,Comal,kabupaten_id_94,base.state_id_jt
kecamatan_id_1373,Dawe,kabupaten_id_90,base.state_id_jt
kecamatan_id_1374,Dayeuhluhur,kabupaten_id_82,base.state_id_jt
kecamatan_id_1375,Delanggu,kabupaten_id_89,base.state_id_jt
kecamatan_id_1376,Demak,kabupaten_id_83,base.state_id_jt
kecamatan_id_1377,Dempet,kabupaten_id_83,base.state_id_jt
kecamatan_id_1378,Donorojo,kabupaten_id_85,base.state_id_jt
kecamatan_id_1379,Doro,kabupaten_id_93,base.state_id_jt
kecamatan_id_1380,Dukuhseti,kabupaten_id_92,base.state_id_jt
kecamatan_id_1381,Dukuhturi,kabupaten_id_103,base.state_id_jt
kecamatan_id_1382,Dukuhwaru,kabupaten_id_103,base.state_id_jt
kecamatan_id_1383,Dukun,kabupaten_id_91,base.state_id_jt
kecamatan_id_1384,Eromoko,kabupaten_id_105,base.state_id_jt
kecamatan_id_1385,Gabus,kabupaten_id_84,base.state_id_jt
kecamatan_id_1386,Gabus,kabupaten_id_92,base.state_id_jt
kecamatan_id_1387,Gajah,kabupaten_id_83,base.state_id_jt
kecamatan_id_1388,Gajah Mungkur,kabupaten_id_99,base.state_id_jt
kecamatan_id_1389,Gandrungmangu,kabupaten_id_82,base.state_id_jt
kecamatan_id_1390,Gantiwarno,kabupaten_id_89,base.state_id_jt
kecamatan_id_1391,Garung,kabupaten_id_106,base.state_id_jt
kecamatan_id_1392,Gatak,kabupaten_id_101,base.state_id_jt
kecamatan_id_1393,Gayamsari,kabupaten_id_99,base.state_id_jt
kecamatan_id_1394,Gebang,kabupaten_id_96,base.state_id_jt
kecamatan_id_1395,Gebog,kabupaten_id_90,base.state_id_jt
kecamatan_id_1396,Gemawang,kabupaten_id_104,base.state_id_jt
kecamatan_id_1397,Gembong,kabupaten_id_92,base.state_id_jt
kecamatan_id_1398,Gemolong,kabupaten_id_100,base.state_id_jt
kecamatan_id_1399,Gemuh,kabupaten_id_88,base.state_id_jt
kecamatan_id_1400,Genuk,kabupaten_id_99,base.state_id_jt
kecamatan_id_1401,Gesi,kabupaten_id_100,base.state_id_jt
kecamatan_id_1402,Getasan,kabupaten_id_99,base.state_id_jt
kecamatan_id_1403,Geyer,kabupaten_id_84,base.state_id_jt
kecamatan_id_1404,Girimarto,kabupaten_id_105,base.state_id_jt
kecamatan_id_1405,Giritontro,kabupaten_id_105,base.state_id_jt
kecamatan_id_1406,Giriwoyo,kabupaten_id_105,base.state_id_jt
kecamatan_id_1407,Godong,kabupaten_id_84,base.state_id_jt
kecamatan_id_1408,Gombong,kabupaten_id_87,base.state_id_jt
kecamatan_id_1409,Gondang,kabupaten_id_100,base.state_id_jt
kecamatan_id_1410,Gondangrejo,kabupaten_id_86,base.state_id_jt
kecamatan_id_1411,Grabag,kabupaten_id_96,base.state_id_jt
kecamatan_id_1412,Grabag,kabupaten_id_91,base.state_id_jt
kecamatan_id_1413,Gringsing,kabupaten_id_78,base.state_id_jt
kecamatan_id_1414,Grobogan,kabupaten_id_84,base.state_id_jt
kecamatan_id_1415,Grogol,kabupaten_id_101,base.state_id_jt
kecamatan_id_1416,Gubug,kabupaten_id_84,base.state_id_jt
kecamatan_id_1417,Gumelar,kabupaten_id_77,base.state_id_jt
kecamatan_id_1418,Gunem,kabupaten_id_97,base.state_id_jt
kecamatan_id_1419,Guntur,kabupaten_id_83,base.state_id_jt
kecamatan_id_1420,Gunungpati,kabupaten_id_99,base.state_id_jt
kecamatan_id_1421,Gunungwungkal,kabupaten_id_92,base.state_id_jt
kecamatan_id_1422,Jaken,kabupaten_id_92,base.state_id_jt
kecamatan_id_1423,Jakenan,kabupaten_id_92,base.state_id_jt
kecamatan_id_1424,Jambu,kabupaten_id_99,base.state_id_jt
kecamatan_id_1425,Japah,kabupaten_id_79,base.state_id_jt
kecamatan_id_1426,Jaten,kabupaten_id_86,base.state_id_jt
kecamatan_id_1427,Jati,kabupaten_id_79,base.state_id_jt
kecamatan_id_1428,Jati,kabupaten_id_90,base.state_id_jt
kecamatan_id_1429,Jatibarang,kabupaten_id_81,base.state_id_jt
kecamatan_id_1430,Jatilawang,kabupaten_id_77,base.state_id_jt
kecamatan_id_1431,Jatinegara,kabupaten_id_103,base.state_id_jt
kecamatan_id_1432,Jatinom,kabupaten_id_89,base.state_id_jt
kecamatan_id_1433,Jatipurno,kabupaten_id_105,base.state_id_jt
